herb,symptom,label,score
U683,S142,0,0.0003
U683,S144,0,0.0003
U683,S145,0,0.0000
U683,S147,0,0.0000
U683,S148,0,0.0035
U683,S15,0,0.0000
U683,S150,0,0.0003
U683,S155,0,0.0003
U683,S158,0,0.0000
U683,S159,0,0.0003
U683,S161,0,0.0000
U683,S162,0,0.0000
U683,S163,0,0.0000
U683,S169,0,0.0128
U683,S17,0,0.0356
U683,S170,0,0.0035
U683,S172,0,0.0003
U683,S177,0,0.0003
U683,S182,0,0.0000
U683,S183,0,0.0000
U683,S185,0,0.0003
U683,S189,0,0.0000
U683,S190,0,0.0000
U683,S192,0,0.0000
U683,S20,0,0.1538
U683,S200,0,0.0035
U683,S213,0,0.0003
U683,S214,0,0.0003
U683,S215,0,0.0035
U683,S216,0,0.0003
U683,S217,0,0.0003
U683,S22,0,0.0003
U683,S221,0,0.0000
U683,S234,0,0.0000
U683,S244,0,0.0000
U683,S246,0,0.0035
U683,S25,0,0.0266
U683,S252,0,0.0035
U683,S260,0,0.0065
U683,S27,0,0.1196
U683,S273,0,0.0000
U683,S279,0,0.0003
U683,S282,0,0.0000
U683,S286,0,0.0000
U683,S291,0,0.0003
U683,S294,0,0.0128
U683,S297,0,0.0003
U683,S299,0,0.0000
U683,S30,0,0.0000
U683,S300,0,0.0065
U683,S306,0,0.0065
U683,S309,0,0.0000
U683,S313,0,0.0065
U683,S314,0,0.0000
U683,S318,0,0.0065
U683,S321,0,0.0035
U683,S325,0,0.0000
U683,S327,0,0.0000
U683,S33,0,0.0000
U683,S330,0,0.0003
U683,S333,0,0.0000
U683,S334,0,0.0000
U683,S335,0,0.0000
U683,S343,0,0.0003
U683,S345,0,0.0065
U683,S346,0,0.0065
U683,S349,0,0.0000
U683,S350,0,0.0000
U683,S355,0,0.0000
U683,S358,0,0.0003
U683,S359,0,0.0128
U683,S360,0,0.0266
U683,S363,0,0.0000
U683,S368,0,0.0000
U683,S375,0,0.0003
U683,S380,0,0.0003
U683,S387,0,0.0003
U683,S388,0,0.0000
U683,S389,0,0.0003
U683,S39,0,0.0035
U683,S397,0,0.1800
U683,S398,0,0.0356
U683,S404,0,0.0000
U683,S408,0,0.0000
U683,S410,0,0.0000
U683,S411,0,0.0128
U683,S418,0,0.0000
U683,S42,0,0.0000
U683,S420,0,0.0065
U683,S422,0,0.0000
U683,S428,0,0.0003
U683,S430,0,0.0000
U683,S431,0,0.0000
U683,S437,0,0.0000
U683,S44,0,0.0003
U683,S443,0,0.0003
U683,S444,0,0.0003
U683,S445,0,0.0000
U683,S446,0,0.0000
U683,S447,0,0.0266
U683,S449,0,0.0000
U683,S456,0,0.0000
U683,S462,0,0.0128
U683,S463,0,0.0000
U683,S464,0,0.0000
U683,S466,0,0.0000
U683,S475,0,0.0000
U683,S476,0,0.0000
U683,S477,0,0.0000
U683,S478,0,0.0000
U683,S479,0,0.0003
U683,S483,0,0.0000
U683,S497,0,0.0035
U683,S498,0,0.0000
U683,S499,0,0.0035
U683,S500,0,0.0000
U683,S501,0,0.0266
U683,S502,0,0.0000
U683,S503,0,0.0000
U683,S62,0,0.0356
U683,S64,0,0.0003
U683,S66,0,0.0003
U683,S69,0,0.0128
U683,S73,0,0.0128
U683,S75,0,0.0035
U683,S80,0,0.0065
U683,S86,0,0.0000
U683,S87,0,0.0356
U683,S88,0,0.0003
U683,S90,0,0.0035
U683,S95,0,0.0003
U683,S96,0,0.0000
U683,S98,0,0.0488
U271,S02,0,0.0128
U271,S06,0,0.0065
U271,S07,0,0.0356
U271,S08,0,0.0003
U271,S102,0,0.0003
U271,S103,0,0.0000
U271,S104,0,0.0128
U271,S106,0,0.0003
U271,S109,0,0.0128
U271,S111,0,0.0000
U271,S112,0,0.0128
U271,S114,0,0.0003
U271,S115,0,0.0000
U271,S116,0,0.0003
U271,S119,0,0.0000
U271,S120,0,0.0000
U271,S121,0,0.0003
U271,S125,0,0.0000
U271,S128,0,0.0000
U271,S137,0,0.0000
U271,S138,0,0.0003
U271,S14,0,0.0003
U271,S142,0,0.0000
U271,S144,0,0.0000
U271,S145,0,0.0000
U271,S147,0,0.0000
U271,S148,0,0.0035
U271,S15,0,0.0000
U271,S150,0,0.0003
U271,S155,0,0.0000
U271,S158,0,0.0000
U271,S159,0,0.0000
U271,S161,0,0.0000
U271,S162,0,0.0000
U271,S163,0,0.0000
U271,S169,0,0.0000
U271,S17,0,0.0266
U271,S170,0,0.0000
U271,S172,0,0.0003
U271,S177,0,0.0000
U271,S182,0,0.0000
U271,S183,0,0.0000
U271,S185,0,0.0000
U271,S189,0,0.0003
U271,S190,0,0.0000
U271,S192,0,0.0000
U271,S20,0,0.0266
U271,S200,0,0.0000
U271,S213,0,0.0003
U271,S214,0,0.0000
U271,S215,0,0.0003
U271,S216,0,0.0003
U271,S217,0,0.0003
U271,S22,0,0.0000
U271,S221,0,0.0000
U271,S234,0,0.0000
U271,S244,0,0.0003
U271,S246,0,0.0003
U271,S25,0,0.0035
U271,S252,0,0.0035
U271,S260,0,0.0035
U271,S27,0,0.0128
U271,S273,0,0.0000
U271,S279,0,0.0003
U271,S282,0,0.0000
U271,S286,0,0.0000
U271,S291,0,0.0000
U271,S294,0,0.1196
U271,S297,0,0.0000
U271,S299,0,0.0000
U271,S30,0,0.0000
U271,S300,0,0.0003
U271,S306,0,0.0035
U271,S309,0,0.0000
U271,S313,0,0.0003
U271,S314,0,0.0000
U271,S318,0,0.0000
U271,S321,0,0.0003
U271,S325,0,0.0000
U271,S327,0,0.0000
U271,S33,0,0.0003
U271,S330,0,0.0003
U271,S333,0,0.0000
U271,S334,0,0.0000
U271,S335,0,0.0000
U271,S343,0,0.0003
U271,S345,0,0.0128
U271,S346,0,0.0035
U271,S349,0,0.0000
U271,S350,0,0.0000
U271,S355,0,0.0000
U271,S358,0,0.0035
U271,S359,0,0.0128
U271,S360,0,0.0000
U271,S363,0,0.0000
U271,S368,0,0.0000
U271,S375,0,0.0000
U271,S38,0,0.0003
U271,S380,0,0.0000
U271,S387,0,0.0003
U271,S388,0,0.0000
U271,S389,0,0.0000
U271,S39,0,0.0000
U271,S397,0,0.1800
U271,S398,0,0.0356
U271,S404,0,0.0000
U271,S408,0,0.0000
U271,S410,0,0.0000
U271,S411,0,0.0003
U271,S418,0,0.0000
U271,S42,0,0.0003
U271,S420,0,0.0000
U271,S422,0,0.0000
U271,S428,0,0.0035
U271,S430,0,0.0000
U271,S431,0,0.0000
U271,S437,0,0.0000
U271,S44,0,0.0003
U271,S443,0,0.0000
U271,S444,0,0.0000
U271,S445,0,0.0003
U271,S446,0,0.0000
U271,S447,0,0.0003
U271,S449,0,0.0000
U271,S456,0,0.0000
U271,S462,0,0.0003
U271,S463,0,0.0000
U271,S464,0,0.0000
U271,S466,0,0.0000
U271,S475,0,0.0000
U271,S476,0,0.0000
U271,S477,0,0.0000
U271,S478,0,0.0000
U271,S479,0,0.0000
U271,S48,0,0.0065
U271,S483,0,0.0000
U271,S497,0,0.0003
U271,S498,0,0.0035
U271,S499,0,0.0000
U271,S500,0,0.0000
U271,S501,0,0.0035
U271,S502,0,0.0000
U271,S503,0,0.0000
U271,S62,0,0.0128
U271,S64,0,0.0128
U271,S65,0,0.0003
U271,S66,0,0.0003
U271,S69,0,0.0003
U271,S71,0,0.0000
U271,S73,0,0.0003
U271,S75,0,0.0003
U271,S80,0,0.0065
U271,S86,0,0.0000
U271,S87,0,0.0128
U271,S88,0,0.0065
U271,S90,0,0.0003
U271,S95,0,0.0128
U271,S96,0,0.0003
U271,S98,0,0.0065
U274,S02,0,0.0356
U274,S07,0,0.0488
U274,S08,0,0.0003
U274,S102,0,0.0003
U274,S103,0,0.0003
U274,S104,0,0.0035
U274,S106,0,0.0128
U274,S109,0,0.0266
U274,S111,0,0.0000
U274,S114,0,0.0003
U274,S115,0,0.0003
U274,S116,0,0.0035
U274,S119,0,0.0035
U274,S120,0,0.0128
U274,S121,0,0.0266
U274,S125,0,0.0003
U274,S128,0,0.0003
U274,S137,0,0.0000
U274,S138,0,0.0000
U274,S14,0,0.0000
U274,S142,0,0.0003
U274,S144,0,0.0003
U274,S145,0,0.0000
U274,S147,0,0.0000
U274,S148,0,0.0003
U274,S15,0,0.0128
U274,S150,0,0.0000
U274,S155,0,0.0003
U274,S158,0,0.0000
U274,S159,0,0.0003
U274,S161,0,0.0000
U274,S162,0,0.0000
U274,S163,0,0.0003
U274,S169,0,0.0035
U274,S17,0,0.0035
U274,S170,0,0.0003
U274,S172,0,0.0003
U274,S177,0,0.0000
U274,S182,0,0.0000
U274,S183,0,0.0003
U274,S185,0,0.0035
U274,S189,0,0.0035
U274,S190,0,0.0003
U274,S192,0,0.0000
U274,S20,0,0.0488
U274,S200,0,0.0266
U274,S213,0,0.0003
U274,S214,0,0.0128
U274,S215,0,0.0035
U274,S216,0,0.0000
U274,S217,0,0.0003
U274,S22,0,0.0065
U274,S221,0,0.0000
U274,S234,0,0.0000
U274,S244,0,0.0003
U274,S246,0,0.0003
U274,S252,0,0.0003
U274,S260,0,0.0065
U274,S273,0,0.0003
U274,S279,0,0.0003
U274,S282,0,0.0000
U274,S286,0,0.0000
U274,S291,0,0.0128
U274,S294,0,0.0356
U274,S297,0,0.0035
U274,S299,0,0.0000
U274,S30,0,0.0000
U274,S300,0,0.0003
U274,S306,0,0.0128
U274,S309,0,0.0000
U274,S313,0,0.0035
U274,S314,0,0.0000
U274,S318,0,0.0266
U274,S321,0,0.0035
U274,S325,0,0.0003
U274,S327,0,0.0003
U274,S33,0,0.0266
U274,S330,0,0.0003
U274,S333,0,0.0003
U274,S334,0,0.0000
U274,S335,0,0.0000
U274,S343,0,0.0003
U274,S345,0,0.0356
U274,S346,0,0.0035
U274,S349,0,0.0000
U274,S350,0,0.0000
U274,S355,0,0.0003
U274,S358,0,0.0035
U274,S359,0,0.0356
U274,S360,0,0.0128
U274,S363,0,0.0003
U274,S368,0,0.0000
U274,S375,0,0.0003
U274,S38,0,0.0003
U274,S380,0,0.0003
U274,S387,0,0.0035
U274,S388,0,0.0000
U274,S389,0,0.0003
U274,S39,0,0.0000
U274,S397,0,0.1538
U274,S398,0,0.1800
U274,S404,0,0.0000
U274,S408,0,0.0000
U274,S410,0,0.0000
U274,S411,0,0.0003
U274,S418,0,0.0000
U274,S42,0,0.0128
U274,S420,0,0.0035
U274,S422,0,0.0000
U274,S428,0,0.0003
U274,S430,0,0.0003
U274,S431,0,0.0000
U274,S437,0,0.0000
U274,S44,0,0.0035
U274,S443,0,0.0000
U274,S444,0,0.0003
U274,S445,0,0.0003
U274,S446,0,0.0000
U274,S447,0,0.0035
U274,S449,0,0.0266
U274,S456,0,0.0003
U274,S462,0,0.0035
U274,S463,0,0.0003
U274,S464,0,0.0000
U274,S466,0,0.0003
U274,S475,0,0.0000
U274,S476,0,0.0000
U274,S477,0,0.0000
U274,S478,0,0.0000
U274,S479,0,0.0000
U274,S48,0,0.1196
U274,S483,0,0.0003
U274,S497,0,0.0003
U274,S498,0,0.0035
U274,S499,0,0.0000
U274,S500,0,0.0000
U274,S501,0,0.0356
U274,S502,0,0.0000
U274,S503,0,0.0000
U274,S62,0,0.0356
U274,S64,0,0.0035
U274,S65,0,0.0003
U274,S66,0,0.0035
U274,S69,0,0.0035
U274,S71,0,0.0065
U274,S73,0,0.0065
U274,S75,0,0.0003
U274,S80,0,0.0128
U274,S86,0,0.0000
U274,S87,0,0.1636
U274,S88,0,0.0266
U274,S90,0,0.0065
U274,S95,0,0.0003
U274,S96,0,0.0000
U274,S98,0,0.0266
U21,S02,0,0.0035
U21,S07,0,0.0035
U21,S08,0,0.0128
U21,S102,0,0.0000
U21,S103,0,0.0000
U21,S104,0,0.0426
U21,S106,0,0.0035
U21,S109,0,0.0035
U21,S111,0,0.0035
U21,S112,0,0.0266
U21,S114,0,0.0065
U21,S115,0,0.0000
U21,S116,0,0.0003
U21,S119,0,0.0000
U21,S120,0,0.0000
U21,S121,0,0.0000
U21,S125,0,0.0000
U21,S128,0,0.0003
U21,S137,0,0.0000
U21,S138,0,0.0128
U21,S14,0,0.0003
U21,S142,0,0.0000
U21,S144,0,0.0003
U21,S145,0,0.0003
U21,S147,0,0.0000
U21,S148,0,0.0035
U21,S15,0,0.0065
U21,S150,0,0.0003
U21,S155,0,0.0003
U21,S158,0,0.0003
U21,S159,0,0.0035
U21,S161,0,0.0000
U21,S162,0,0.0000
U21,S163,0,0.0003
U21,S169,0,0.0003
U21,S170,0,0.0035
U21,S172,0,0.0266
U21,S177,0,0.0035
U21,S182,0,0.0000
U21,S183,0,0.0035
U21,S185,0,0.0003
U21,S189,0,0.0003
U21,S190,0,0.0003
U21,S192,0,0.0003
U21,S20,0,0.1196
U21,S200,0,0.0003
U21,S21,0,0.0035
U21,S213,0,0.0035
U21,S214,0,0.0000
U21,S215,0,0.0128
U21,S216,0,0.0003
U21,S217,0,0.0035
U21,S22,0,0.0035
U21,S221,0,0.0000
U21,S234,0,0.0000
U21,S244,0,0.0003
U21,S246,0,0.0128
U21,S252,0,0.0035
U21,S260,0,0.0266
U21,S273,0,0.0000
U21,S279,0,0.0003
U21,S282,0,0.0000
U21,S286,0,0.0000
U21,S291,0,0.0000
U21,S294,0,0.1538
U21,S297,0,0.0065
U21,S299,0,0.0128
U21,S30,0,0.0035
U21,S300,0,0.0035
U21,S306,0,0.0356
U21,S309,0,0.0003
U21,S313,0,0.0035
U21,S314,0,0.0000
U21,S318,0,0.0003
U21,S321,0,0.0035
U21,S325,0,0.0003
U21,S327,0,0.0003
U21,S33,0,0.0128
U21,S330,0,0.0035
U21,S333,0,0.0003
U21,S334,0,0.0000
U21,S335,0,0.0000
U21,S343,0,0.0035
U21,S345,0,0.0266
U21,S346,0,0.0065
U21,S349,0,0.0000
U21,S350,0,0.0000
U21,S355,0,0.0000
U21,S358,0,0.0003
U21,S359,0,0.0266
U21,S360,0,0.0266
U21,S363,0,0.0003
U21,S368,0,0.0000
U21,S375,0,0.0003
U21,S38,0,0.0003
U21,S380,0,0.0000
U21,S387,0,0.0035
U21,S388,0,0.0000
U21,S389,0,0.0003
U21,S39,0,0.0000
U21,S397,0,0.0266
U21,S398,0,0.1196
U21,S404,0,0.0000
U21,S408,0,0.0000
U21,S410,0,0.0000
U21,S411,0,0.0035
U21,S418,0,0.0000
U21,S42,0,0.0035
U21,S420,0,0.0000
U21,S422,0,0.0003
U21,S428,0,0.0003
U21,S430,0,0.0003
U21,S431,0,0.0000
U21,S437,0,0.0000
U21,S44,0,0.0003
U21,S443,0,0.0003
U21,S444,0,0.0003
U21,S445,0,0.0003
U21,S446,0,0.0000
U21,S447,0,0.0003
U21,S449,0,0.0000
U21,S456,0,0.0000
U21,S462,0,0.0003
U21,S463,0,0.0000
U21,S464,0,0.0003
U21,S466,0,0.0003
U21,S475,0,0.0000
U21,S476,0,0.0000
U21,S477,0,0.0000
U21,S478,0,0.0000
U21,S479,0,0.0000
U21,S48,0,0.0488
U21,S483,0,0.0003
U21,S497,0,0.0003
U21,S498,0,0.0003
U21,S499,0,0.0003
U21,S500,0,0.0000
U21,S501,0,0.0035
U21,S502,0,0.0000
U21,S503,0,0.0003
U21,S64,0,0.0035
U21,S65,0,0.0035
U21,S66,0,0.0003
U21,S69,0,0.0003
U21,S73,0,0.0003
U21,S75,0,0.0128
U21,S80,0,0.0356
U21,S86,0,0.0000
U21,S87,0,0.0128
U21,S90,0,0.0266
U21,S95,0,0.0128
U21,S96,0,0.0035
U21,S98,0,0.0266
U286,S02,0,0.0128
U286,S06,0,0.0266
U286,S08,0,0.0266
U286,S102,0,0.0000
U286,S103,0,0.0035
U286,S104,0,0.0356
U286,S106,0,0.0003
U286,S109,0,0.0128
U286,S111,0,0.0000
U286,S112,0,0.0266
U286,S114,0,0.0003
U286,S115,0,0.0003
U286,S116,0,0.0003
U286,S119,0,0.0003
U286,S120,0,0.0003
U286,S121,0,0.0035
U286,S125,0,0.0003
U286,S128,0,0.0035
U286,S137,0,0.0000
U286,S138,0,0.0035
U286,S14,0,0.0003
U286,S142,0,0.0000
U286,S144,0,0.0003
U286,S145,0,0.0003
U286,S147,0,0.0000
U286,S148,0,0.0128
U286,S15,0,0.0035
U286,S150,0,0.0000
U286,S155,0,0.0003
U286,S158,0,0.0000
U286,S159,0,0.0035
U286,S161,0,0.0000
U286,S162,0,0.0003
U286,S163,0,0.0003
U286,S169,0,0.0128
U286,S17,0,0.0356
U286,S170,0,0.0003
U286,S172,0,0.0356
U286,S177,0,0.0000
U286,S182,0,0.0000
U286,S183,0,0.0035
U286,S185,0,0.0000
U286,S189,0,0.0035
U286,S190,0,0.0000
U286,S192,0,0.0003
U286,S20,0,0.1538
U286,S200,0,0.0035
U286,S21,0,0.0128
U286,S213,0,0.0065
U286,S214,0,0.0003
U286,S215,0,0.0266
U286,S216,0,0.0065
U286,S217,0,0.0128
U286,S22,0,0.0035
U286,S221,0,0.0003
U286,S234,0,0.0000
U286,S244,0,0.0000
U286,S246,0,0.0035
U286,S252,0,0.0035
U286,S260,0,0.0003
U286,S273,0,0.0003
U286,S279,0,0.0035
U286,S282,0,0.0000
U286,S286,0,0.0000
U286,S291,0,0.0003
U286,S294,0,0.0266
U286,S297,0,0.0035
U286,S299,0,0.0065
U286,S30,0,0.0003
U286,S300,0,0.0035
U286,S306,0,0.0356
U286,S309,0,0.0035
U286,S313,0,0.0356
U286,S314,0,0.0000
U286,S318,0,0.0003
U286,S321,0,0.0003
U286,S325,0,0.0000
U286,S327,0,0.0000
U286,S33,0,0.0003
U286,S330,0,0.0035
U286,S333,0,0.0003
U286,S334,0,0.0000
U286,S335,0,0.0000
U286,S343,0,0.0003
U286,S345,0,0.0356
U286,S346,0,0.0356
U286,S349,0,0.0000
U286,S350,0,0.0003
U286,S355,0,0.0003
U286,S358,0,0.0035
U286,S359,0,0.0356
U286,S360,0,0.0035
U286,S363,0,0.0000
U286,S368,0,0.0003
U286,S375,0,0.0003
U286,S38,0,0.0003
U286,S380,0,0.0003
U286,S387,0,0.0035
U286,S388,0,0.0000
U286,S389,0,0.0000
U286,S39,0,0.0003
U286,S397,0,0.1538
U286,S398,0,0.8889
U286,S404,0,0.0003
U286,S408,0,0.0000
U286,S410,0,0.0003
U286,S411,0,0.0128
U286,S418,0,0.0000
U286,S42,0,0.0035
U286,S420,0,0.0003
U286,S422,0,0.0000
U286,S428,0,0.0003
U286,S430,0,0.0000
U286,S431,0,0.0000
U286,S437,0,0.0000
U286,S44,0,0.0128
U286,S443,0,0.0035
U286,S444,0,0.0003
U286,S445,0,0.0003
U286,S446,0,0.0000
U286,S447,0,0.0035
U286,S449,0,0.0003
U286,S456,0,0.0000
U286,S462,0,0.0128
U286,S463,0,0.0000
U286,S464,0,0.0000
U286,S466,0,0.0000
U286,S475,0,0.0000
U286,S476,0,0.0000
U286,S477,0,0.0000
U286,S478,0,0.0000
U286,S479,0,0.0000
U286,S48,0,0.1196
U286,S483,0,0.0000
U286,S497,0,0.0003
U286,S498,0,0.0035
U286,S499,0,0.0065
U286,S500,0,0.0000
U286,S501,0,0.0356
U286,S502,0,0.0003
U286,S503,0,0.0000
U286,S62,0,0.1636
U286,S64,0,0.0003
U286,S65,0,0.0065
U286,S66,0,0.0035
U286,S69,0,0.0035
U286,S71,0,0.0128
U286,S73,0,0.0003
U286,S75,0,0.0003
U286,S80,0,0.0266
U286,S86,0,0.0003
U286,S87,0,0.1196
U286,S90,0,0.0266
U286,S95,0,0.0035
U286,S96,0,0.0003
U286,S98,0,0.0356
U296,S02,0,0.0000
U296,S06,0,0.0003
U296,S07,0,0.0035
U296,S08,0,0.0000
U296,S102,0,0.0000
U296,S103,0,0.0000
U296,S104,0,0.0003
U296,S106,0,0.0356
U296,S109,0,0.0003
U296,S111,0,0.0000
U296,S112,0,0.0000
U296,S114,0,0.0000
U296,S115,0,0.0000
U296,S116,0,0.0003
U296,S119,0,0.0128
U296,S120,0,0.0128
U296,S121,0,0.0266
U296,S125,0,0.0128
U296,S128,0,0.0035
U296,S137,0,0.0000
U296,S138,0,0.0000
U296,S14,0,0.0000
U296,S142,0,0.0003
U296,S144,0,0.0003
U296,S145,0,0.0000
U296,S147,0,0.0000
U296,S148,0,0.0000
U296,S15,0,0.0035
U296,S150,0,0.0000
U296,S155,0,0.0000
U296,S158,0,0.0000
U296,S159,0,0.0000
U296,S161,0,0.0000
U296,S162,0,0.0003
U296,S163,0,0.0000
U296,S169,0,0.0035
U296,S17,0,0.0035
U296,S170,0,0.0000
U296,S172,0,0.0035
U296,S177,0,0.0000
U296,S182,0,0.0000
U296,S183,0,0.0003
U296,S185,0,0.0035
U296,S189,0,0.0000
U296,S190,0,0.0000
U296,S192,0,0.0000
U296,S20,0,0.0128
U296,S200,0,0.0065
U296,S21,0,0.0000
U296,S213,0,0.0065
U296,S214,0,0.0000
U296,S215,0,0.0000
U296,S216,0,0.0003
U296,S217,0,0.0000
U296,S22,0,0.0065
U296,S221,0,0.0000
U296,S234,0,0.0000
U296,S244,0,0.0000
U296,S246,0,0.0000
U296,S25,0,0.0128
U296,S252,0,0.0000
U296,S260,0,0.0128
U296,S27,0,0.0065
U296,S273,0,0.0000
U296,S279,0,0.0000
U296,S282,0,0.0000
U296,S286,0,0.0000
U296,S291,0,0.0035
U296,S294,0,0.0035
U296,S297,0,0.0000
U296,S299,0,0.0000
U296,S30,0,0.0000
U296,S300,0,0.0003
U296,S306,0,0.0003
U296,S309,0,0.0000
U296,S313,0,0.0128
U296,S314,0,0.0000
U296,S318,0,0.0035
U296,S321,0,0.0000
U296,S325,0,0.0000
U296,S327,0,0.0000
U296,S33,0,0.0035
U296,S330,0,0.0000
U296,S333,0,0.0003
U296,S334,0,0.0000
U296,S335,0,0.0000
U296,S343,0,0.0000
U296,S345,0,0.1196
U296,S346,0,0.0003
U296,S349,0,0.0000
U296,S350,0,0.0000
U296,S355,0,0.0000
U296,S358,0,0.0035
U296,S359,0,0.0003
U296,S360,0,0.0128
U296,S363,0,0.0000
U296,S368,0,0.0000
U296,S375,0,0.0000
U296,S38,0,0.0003
U296,S380,0,0.0035
U296,S387,0,0.0000
U296,S388,0,0.0000
U296,S389,0,0.0000
U296,S39,0,0.0000
U296,S397,0,0.1636
U296,S398,0,0.6667
U296,S404,0,0.0000
U296,S408,0,0.0000
U296,S410,0,0.0000
U296,S411,0,0.0003
U296,S418,0,0.0000
U296,S42,0,0.0000
U296,S420,0,0.0003
U296,S422,0,0.0000
U296,S428,0,0.0000
U296,S430,0,0.0000
U296,S431,0,0.0000
U296,S437,0,0.0003
U296,S44,0,0.0003
U296,S443,0,0.0000
U296,S444,0,0.0000
U296,S445,0,0.0000
U296,S446,0,0.0000
U296,S447,0,0.0065
U296,S449,0,0.0003
U296,S456,0,0.0000
U296,S462,0,0.0035
U296,S463,0,0.0000
U296,S464,0,0.0000
U296,S466,0,0.0000
U296,S475,0,0.0000
U296,S476,0,0.0000
U296,S477,0,0.0000
U296,S478,0,0.0000
U296,S479,0,0.0000
U296,S48,0,0.0128
U296,S483,0,0.0003
U296,S497,0,0.0035
U296,S498,0,0.0000
U296,S499,0,0.0003
U296,S500,0,0.0000
U296,S501,0,0.0003
U296,S502,0,0.0000
U296,S503,0,0.0000
U296,S62,0,0.0065
U296,S64,0,0.0003
U296,S65,0,0.0000
U296,S66,0,0.0003
U296,S69,0,0.0035
U296,S71,0,0.0003
U296,S73,0,0.0035
U296,S75,0,0.0000
U296,S80,0,0.0035
U296,S86,0,0.0000
U296,S87,0,0.0065
U296,S88,0,0.0035
U296,S90,0,0.0035
U296,S95,0,0.0003
U296,S96,0,0.0000
U296,S98,0,0.0003
U297,S02,0,0.0003
U297,S06,0,0.0035
U297,S07,0,0.0426
U297,S08,0,0.0035
U297,S102,0,0.0000
U297,S103,0,0.0000
U297,S104,0,0.0266
U297,S106,0,0.0065
U297,S109,0,0.0035
U297,S111,0,0.0000
U297,S112,0,0.0065
U297,S114,0,0.0003
U297,S115,0,0.0000
U297,S116,0,0.0035
U297,S119,0,0.0003
U297,S120,0,0.0128
U297,S121,0,0.0128
U297,S125,0,0.0035
U297,S128,0,0.0035
U297,S137,0,0.0000
U297,S138,0,0.0035
U297,S14,0,0.0003
U297,S142,0,0.0035
U297,S144,0,0.0065
U297,S145,0,0.0000
U297,S147,0,0.0000
U297,S148,0,0.0003
U297,S15,0,0.0128
U297,S150,0,0.0000
U297,S155,0,0.0000
U297,S158,0,0.0000
U297,S159,0,0.0000
U297,S161,0,0.0000
U297,S162,0,0.0000
U297,S163,0,0.0000
U297,S169,0,0.0356
U297,S17,0,0.0266
U297,S170,0,0.0003
U297,S172,0,0.0035
U297,S177,0,0.0000
U297,S182,0,0.0003
U297,S183,0,0.0035
U297,S185,0,0.0035
U297,S189,0,0.0000
U297,S190,0,0.0000
U297,S192,0,0.0000
U297,S20,0,0.0266
U297,S200,0,0.0065
U297,S21,0,0.0128
U297,S213,0,0.0003
U297,S214,0,0.0003
U297,S215,0,0.0065
U297,S216,0,0.0003
U297,S217,0,0.0003
U297,S22,0,0.0003
U297,S221,0,0.0000
U297,S234,0,0.0000
U297,S244,0,0.0000
U297,S246,0,0.0003
U297,S25,0,0.0065
U297,S252,0,0.0000
U297,S260,0,0.0128
U297,S27,0,0.0128
U297,S273,0,0.0000
U297,S279,0,0.0003
U297,S282,0,0.0000
U297,S286,0,0.0000
U297,S291,0,0.0003
U297,S294,0,0.0488
U297,S297,0,0.0003
U297,S299,0,0.0003
U297,S30,0,0.0035
U297,S300,0,0.0003
U297,S306,0,0.0035
U297,S309,0,0.0000
U297,S313,0,0.0266
U297,S314,0,0.0000
U297,S318,0,0.0003
U297,S321,0,0.0000
U297,S325,0,0.0000
U297,S327,0,0.0000
U297,S33,0,0.0065
U297,S330,0,0.0003
U297,S333,0,0.0000
U297,S334,0,0.0000
U297,S335,0,0.0000
U297,S343,0,0.0003
U297,S345,0,0.0356
U297,S346,0,0.0003
U297,S349,0,0.0035
U297,S350,0,0.0035
U297,S355,0,0.0000
U297,S358,0,0.0128
U297,S359,0,0.0128
U297,S360,0,0.0266
U297,S363,0,0.0003
U297,S368,0,0.0000
U297,S375,0,0.0000
U297,S38,0,0.0065
U297,S380,0,0.0003
U297,S387,0,0.0000
U297,S388,0,0.0000
U297,S389,0,0.0000
U297,S39,0,0.0003
U297,S397,0,0.1800
U297,S398,0,0.1800
U297,S404,0,0.0000
U297,S408,0,0.0003
U297,S410,0,0.0003
U297,S411,0,0.0035
U297,S418,0,0.0000
U297,S42,0,0.0000
U297,S420,0,0.0035
U297,S422,0,0.0000
U297,S428,0,0.0003
U297,S430,0,0.0000
U297,S431,0,0.0000
U297,S437,0,0.0000
U297,S44,0,0.0035
U297,S443,0,0.0000
U297,S444,0,0.0000
U297,S445,0,0.0000
U297,S446,0,0.0000
U297,S447,0,0.0128
U297,S449,0,0.0035
U297,S456,0,0.0000
U297,S462,0,0.0128
U297,S463,0,0.0003
U297,S464,0,0.0000
U297,S466,0,0.0000
U297,S475,0,0.0000
U297,S476,0,0.0000
U297,S477,0,0.0000
U297,S478,0,0.0000
U297,S479,0,0.0000
U297,S48,0,0.0266
U297,S483,0,0.0003
U297,S497,0,0.0003
U297,S498,0,0.0003
U297,S499,0,0.0000
U297,S500,0,0.0000
U297,S501,0,0.0065
U297,S502,0,0.0000
U297,S503,0,0.0000
U297,S62,0,0.0266
U297,S64,0,0.0035
U297,S65,0,0.0003
U297,S66,0,0.0128
U297,S69,0,0.0035
U297,S71,0,0.0000
U297,S73,0,0.0003
U297,S75,0,0.0003
U297,S80,0,0.0035
U297,S86,0,0.0003
U297,S87,0,0.0356
U297,S88,0,0.0128
U297,S90,0,0.0003
U297,S95,0,0.0035
U297,S96,0,0.0000
U297,S98,0,0.0266
