SID,Symbol,Category_cl,EntrezID
S388,COCH,protein,1690
S388,GJB2,protein,2706
S389,MIR130B,protein,406920
S389,MIR30D,protein,407033
S389,TAOK1,protein,57551
S389,MIR107,protein,406901
S389,MIR200C,protein,406985
S389,MIR186,protein,406962
S389,MIR339,protein,442907
S389,MIR183,protein,406959
S389,MIR532,protein,693124
S389,MIR429,protein,554210
S389,MIR325,protein,442899
S389,KCNQ4,protein,9132
S389,OGG1,protein,4968
S389,MIR30E,protein,407034
S389,MIR10A,protein,406902
S389,MIR99B,protein,407056
S389,MIR331,protein,442903
S389,KCNQ1,protein,3784
S389,MIR381,protein,494330
S389,KCNE1,protein,3753
S389,MIR190B,protein,100126346
S389,MIR146B,protein,574447
S39,HCRT,protein,3060
S39,DISC2,protein,27184
S39,PRNP,protein,5621
S39,GRN,protein,2896
S39,CPOX,protein,1371
S39,HSD17B10,protein,3028
S39,ZNF365,protein,22891
S39,DBT,protein,1629
S39,ECM1,protein,1893
S39,ARSA,protein,410
S39,CTSH,protein,1512
S39,SNCA,protein,6622
S39,TBP,protein,6908
S39,ALDH5A1,protein,7915
S39,PPT1,protein,5538
S39,TNFSF4,protein,7292
S39,P2RY11,protein,5032
S39,NDP,protein,4693
S39,BCS1L,protein,617
S39,BCKDHA,protein,593
S39,TTC19,protein,54902
S39,BCKDHB,protein,594
S39,HLA-DQB1,protein,3119
S39,HLA-DRB1,protein,3123
S39,ATP13A2,protein,23400
S39,MOG,protein,4340
S39,CYP27A1,protein,1593
S39,EPM2A,protein,7957
S39,SNCB,protein,6620
S39,FIG4,protein,9896
S39,CACNA1A,protein,773
S39,CLN6,protein,54982
S397,EPHA4,protein,2043
S397,BDKRB2,protein,624
S397,CHEK2,protein,11200
S397,NRG1,protein,3084
S397,DRD2,protein,1813
S397,HTR1A,protein,3350
S397,OPTN,protein,10133
S397,IFNA2,protein,3440
S397,TNF,protein,7124
S397,DCTN1,protein,1639
S397,OPRK1,protein,4986
S397,DAO,protein,1610
S397,ADM,protein,133
S397,PON1,protein,5444
S397,TRH,protein,7200
S397,PRPH,protein,5630
S397,HRH1,protein,3269
S397,TBK1,protein,29110
S397,CACNA2D1,protein,781
S397,NPPA,protein,4878
S397,ERBB4,protein,2066
S397,TAC1,protein,6863
S397,SQSTM1,protein,8878
S397,TARDBP,protein,23435
S397,PNOC,protein,5368
S397,HOXD1,protein,3231
S397,CRH,protein,1392
S397,POMC,protein,5443
S397,PFN1,protein,5216
S397,CSF2,protein,1437
S397,HTR7,protein,3363
S397,PROKR1,protein,10887
S397,ALB,protein,213
S397,BDKRB1,protein,623
S397,PDYN,protein,5173
S397,VCP,protein,7415
S397,ANG,protein,283
S397,IL2,protein,3558
S397,SOD1,protein,6647
S397,IL1RN,protein,3557
S397,FUS,protein,2521
S397,NEFH,protein,4744
S397,COMT,protein,1312
S397,UNC13A,protein,23025
S397,SCN9A,protein,6335
S397,FIG4,protein,9896
S397,OXT,protein,5020
S397,GCH1,protein,2643
S397,SLC9A1,protein,6548
S397,VIP,protein,7432
S397,PLCB1,protein,23236
S397,VAPB,protein,9217
S397,CNR1,protein,1268
S397,MATR3,protein,9782
S397,TRPV1,protein,7442
S397,TRPA1,protein,8989
S397,PENK,protein,5179
S397,TREM2,protein,54209
S397,CHMP2B,protein,25978
S397,HCRT,protein,3060
S397,AKT1,protein,207
S397,DISC1,protein,27185
S397,NTSR1,protein,4923
S397,GRIN1,protein,2902
S397,MFN2,protein,9927
S397,HGF,protein,3082
S397,CSF3,protein,1440
S397,PON3,protein,5446
S397,PON2,protein,5445
S397,HNRNPA1,protein,3178
S397,COL17A1,protein,1308
S397,AVP,protein,551
S397,EDN1,protein,1906
S397,UBQLN2,protein,29978
S397,AQP1,protein,358
S397,KNG1,protein,3827
S397,PPARGC1A,protein,10891
S397,ATXN2,protein,6311
S397,HTR3B,protein,9177
S398,IL1RN,protein,3557
S398,CACNA2D1,protein,781
S398,PTGS2,protein,5743
S398,MMP3,protein,4314
S398,GDNF,protein,2668
S398,AGER,protein,177
S398,GRIN1,protein,2902
S398,NOS2,protein,4843
S398,PNOC,protein,5368
S398,DRD3,protein,1814
S398,MAPK9,protein,5601
S398,TACR1,protein,6869
S398,MAPK7,protein,5598
S398,NTF3,protein,4908
S398,CAMK2A,protein,815
S398,HOXD1,protein,3231
S398,PRKCE,protein,5581
S398,PDYN,protein,5173
S398,IL1A,protein,3552
S398,CCKBR,protein,887
S398,IGF1,protein,3479
S398,PTGER1,protein,5731
S398,GFAP,protein,2670
S398,ADM,protein,133
S398,TNF,protein,7124
S398,ITGA2,protein,3673
S398,THBD,protein,7056
S398,MPZ,protein,4359
S398,TNFRSF11B,protein,4982
S398,P2RX2,protein,22953
S398,TAC1,protein,6863
S398,CACNA1H,protein,8912
S398,EDN1,protein,1906
S398,MC1R,protein,4157
S398,IL6,protein,3569
S398,SYN2,protein,6854
S398,NGF,protein,4803
S398,BDKRB2,protein,624
S398,CSK,protein,1445
S398,RAF1,protein,5894
S398,FOS,protein,2353
S398,BDKRB1,protein,623
S398,SCN10A,protein,6336
S398,P2RX3,protein,5024
S398,PROKR1,protein,10887
S398,ALOX12,protein,239
S398,IL10,protein,3586
S398,HTR2A,protein,3356
S398,NOS1,protein,4842
S398,AVP,protein,551
S398,SLC12A5,protein,57468
S398,SPARC,protein,6678
S398,PTGS1,protein,5742
S398,PRKCG,protein,5582
S398,GRIN2B,protein,2904
S398,AIF1,protein,199
S398,ALOX5,protein,240
S398,TRPA1,protein,8989
S398,TRPV1,protein,7442
S398,KNG1,protein,3827
S398,AGT,protein,183
S398,PROK2,protein,60675
S398,CALCA,protein,796
S398,GAL,protein,51083
S398,MAPK8,protein,5599
S398,VIP,protein,7432
S398,TRPV4,protein,59341
S398,IL1B,protein,3553
S398,INSR,protein,3643
S398,CCL2,protein,6347
S398,SCN11A,protein,11280
S398,HMGB1,protein,3146
S398,MAPK3,protein,5595
S398,MAPK1,protein,5594
S398,CNR1,protein,1268
S398,CNR2,protein,1269
S398,CARTPT,protein,9607
S398,PTHLH,protein,5744
S398,OPRM1,protein,4988
S398,CXCL8,protein,3576
S404,DKC1,protein,1736
S404,POC1A,protein,25886
S404,BRAF,protein,673
S404,ERCC6,protein,2074
S404,TERT,protein,7015
S404,MSX1,protein,4487
S404,MAP2K1,protein,5604
S404,NOTCH1,protein,4851
S404,SMARCB1,protein,6598
S404,TERC,protein,7012
S404,ERCC8,protein,1161
S404,NOP10,protein,55505
S404,IKBKG,protein,8517
S404,WRAP53,protein,55135
S404,SEC23A,protein,10484
S404,RECQL4,protein,9401
S404,ATP6V0A2,protein,23545
S404,HPD,protein,3242
S404,GJB2,protein,2706
S404,PYCR1,protein,5831
S404,GJA1,protein,2697
S404,NECTIN1,protein,5818
S404,PTDSS1,protein,9791
S404,HRAS,protein,3265
S404,ABCA12,protein,26154
S404,RNF113A,protein,7737
S404,MAP2K2,protein,5605
S404,SMAD4,protein,4089
S404,NFKBIA,protein,4792
S404,TP63,protein,8626
S404,PARN,protein,5073
S404,ALDH18A1,protein,5832
S404,PDGFRB,protein,5159
S404,IFT52,protein,51098
S404,MED12,protein,9968
S404,BRF1,protein,2972
S404,TINF2,protein,26277
S404,GJB6,protein,10804
S404,KRAS,protein,3845
S404,LMNA,protein,4000
S404,TRPS1,protein,7227
S404,PIGL,protein,9487
S404,ALOX12B,protein,242
S404,DLL4,protein,54567
S404,RIN2,protein,54453
S404,TGM1,protein,7051
S404,RBPJ,protein,3516
S404,OFD1,protein,8481
S404,SATB2,protein,23314
S404,SLC7A7,protein,9056
S404,RMRP,protein,6023
S404,RTEL1,protein,51750
S404,ATP7A,protein,538
S404,NHP2,protein,55651
S404,ZMPSTE24,protein,10269
S404,EZH2,protein,2146
S404,CBL,protein,867
S404,PQBP1,protein,10084
S408,SLC4A1,protein,6521
S408,STOM,protein,2040
S408,PFKM,protein,5213
S408,PGK1,protein,5230
S408,SPTB,protein,6710
S408,SOD2,protein,6648
S408,PARK7,protein,11315
S408,KCNN4,protein,3783
S408,ANK1,protein,286
S408,PKLR,protein,5313
S408,HBB,protein,3043
S408,RHAG,protein,6005
S408,HK1,protein,3098
S408,CLCN7,protein,1186
S408,KLF1,protein,10661
S408,ADAMTS13,protein,11093
S408,G6PD,protein,2539
S408,GATA1,protein,2623
S408,PIEZO1,protein,9780
S408,SEC23B,protein,10483
S410,OPA1,protein,4976
S410,RYR1,protein,6261
S410,ZFHX4,protein,79776
S410,FOXL2,protein,668
S410,MUSK,protein,4593
S410,TUBB3,protein,10381
S410,ECEL1,protein,9427
S410,DBH,protein,1621
S410,SYNGAP1,protein,8831
S410,IGHMBP2,protein,3508
S410,SOS1,protein,6654
S410,CHRNE,protein,1145
S410,PHOX2A,protein,401
S410,CHRND,protein,1144
S410,TUBB6,protein,84617
S410,RAPSN,protein,5913
S410,DNM2,protein,1785
S410,ANKRD11,protein,29123
S410,COL25A1,protein,84570
S410,ACTG1,protein,71
S410,MTM1,protein,4534
S410,PABPN1,protein,8106
S410,POLG,protein,5428
S410,KIF21A,protein,55605
S410,DOK7,protein,285489
S410,FOXC2,protein,2303
S410,TWIST1,protein,7291
S410,AFG3L2,protein,10939
S410,UBE3B,protein,89910
S410,BPESC1,protein,60467
S410,COLQ,protein,8292
S410,BRPF1,protein,7862
S410,TYMP,protein,1890
S411,XPC,protein,7508
S411,RPE65,protein,6121
S411,RP2,protein,6102
S411,CNGA1,protein,1259
S411,LTBP2,protein,4053
S411,PRPF31,protein,26121
S411,SAT1,protein,6303
S411,CCR1,protein,1230
S411,ATF6,protein,22926
S411,TP63,protein,8626
S411,SLC45A2,protein,51151
S411,FOXC2,protein,2303
S411,ROM1,protein,6094
S411,ARL2BP,protein,23568
S411,RLBP1,protein,6017
S411,AP3B1,protein,8546
S411,DDB2,protein,1643
S411,PDE6C,protein,5146
S411,ERCC6,protein,2074
S411,RHO,protein,6010
S411,LYST,protein,1130
S411,SNRNP200,protein,23020
S411,TYR,protein,7299
S411,CHST6,protein,4166
S411,TOPORS,protein,10210
S411,AIPL1,protein,23746
S411,MBTPS2,protein,51360
S411,IMPG2,protein,50939
S411,MEFV,protein,4210
S411,ABCA4,protein,24
S411,IMPDH1,protein,3614
S411,PNPLA6,protein,10908
S411,OFD1,protein,8481
S411,ALMS1,protein,7840
S411,TTLL5,protein,23093
S411,IFT140,protein,9742
S411,IL12A,protein,3592
S411,MC1R,protein,4157
S411,ALDH3A2,protein,224
S411,GUCA1A,protein,2978
S411,ITGB6,protein,3694
S411,FAS,protein,355
S411,GUCY2D,protein,3000
S411,MAK,protein,4117
S411,MERTK,protein,10461
S411,PDE6H,protein,5149
S411,CNNM4,protein,26504
S411,LRAT,protein,9227
S411,POLH,protein,5429
S411,C4A,protein,720
S411,GJB2,protein,2706
S411,MITF,protein,4286
S411,RP1,protein,6101
S411,HLA-B,protein,3106
S411,NRL,protein,4901
S411,RGS9,protein,8787
S411,SAG,protein,6295
S411,GPR143,protein,4935
S411,RPGR,protein,6103
S411,PCNA,protein,5111
S411,CNGB1,protein,1258
S411,GNAT2,protein,2780
S411,IL10,protein,3586
S411,BEST1,protein,7439
S411,TULP1,protein,7287
S411,OPN1MW,protein,2652
S411,CLRN1,protein,7401
S411,GJB6,protein,10804
S411,USH2A,protein,7399
S411,TUB,protein,7275
S411,PRPF4,protein,9128
S411,PLCD1,protein,5333
S411,PRPH2,protein,5961
S411,CNGA3,protein,1261
S411,CRB1,protein,23418
S411,PDE6B,protein,5158
S411,OPN1LW,protein,5956
S411,COL17A1,protein,1308
S411,CNGB3,protein,54714
S411,ADAM9,protein,8754
S411,IFT172,protein,26160
S411,ERCC2,protein,2068
S411,PRPF8,protein,10594
S411,TIMM8A,protein,1678
S411,RP9,protein,6100
S411,RBP3,protein,5949
S411,TLR4,protein,7099
S411,GUCA1B,protein,2979
S411,OCA2,protein,4948
S411,PCYT1A,protein,5130
S411,STAT4,protein,6775
S411,MAPT,protein,4137
S411,IDH3B,protein,3420
S411,KLRC4,protein,8302
S411,HLA-A,protein,3105
S411,PDE6A,protein,5145
S411,TGFBI,protein,7045
S411,CTNS,protein,1497
S411,RGR,protein,5995
S411,AIRE,protein,326
S411,PRPF3,protein,9129
S411,SLC39A4,protein,55630
S411,NEK2,protein,4751
S411,UNC119,protein,9094
S411,ERAP1,protein,51752
S411,CACNA1F,protein,778
S411,ITM2B,protein,9445
S411,RAB28,protein,9364
S411,POMGNT1,protein,55624
S411,XPA,protein,7507
S411,BBS2,protein,583
S411,PRPF6,protein,24148
S411,CRX,protein,1406
S411,CA4,protein,762
S411,TACSTD2,protein,4070
S411,RIMS1,protein,22999
S411,PDE6G,protein,5148
S411,SCN1A,protein,6323
S411,PROM1,protein,8842
S411,FSCN2,protein,25794
S411,NR2E3,protein,10002
S418,MYBL1,protein,4603
S418,SLC18A2,protein,6571
S418,MECP2,protein,4204
S418,TDP2,protein,51567
S418,CBL,protein,867
S418,GMEB1,protein,10691
S418,ADD3,protein,120
S418,UBE2E1,protein,7324
S418,DRD3,protein,1814
S418,GPRIN2,protein,9721
S418,UBQLN1,protein,29979
S418,TAF1,protein,6872
S418,SMCHD1,protein,23347
S418,ENPEP,protein,2028
S418,VPS13A,protein,23230
S418,SLC6A8,protein,6535
S418,CRLF3,protein,51379
S418,OSBPL11,protein,114885
S418,WDR91,protein,29062
S418,SLC35A1,protein,10559
S418,RAB30,protein,27314
S418,CC2D2A,protein,57545
S418,CAB39,protein,51719
S418,SIRT1,protein,23411
S418,PHIP,protein,55023
S418,DAB2,protein,1601
S418,OPN3,protein,23596
S418,CD38,protein,952
S418,PDZD7,protein,79955
S418,EHHADH,protein,1962
S418,FTL,protein,2512
S418,CTDP1,protein,9150
S418,ITGB4,protein,3691
S418,NCOA2,protein,10499
S418,RBPJL,protein,11317
S418,ARHGEF9,protein,23229
S418,SOX15,protein,6665
S418,MAGIX,protein,79917
S418,KEL,protein,3792
S418,TEAD1,protein,7003
S418,CCL24,protein,6369
S418,MRE11,protein,4361
S418,FAU,protein,2197
S418,FXYD3,protein,5349
S418,FXYD2,protein,486
S418,MYO1E,protein,4643
S418,DRD2,protein,1813
S418,CACNA2D2,protein,9254
S418,MR1,protein,3140
S418,BZW1,protein,9689
S418,ZNF267,protein,10308
S418,MAP2K6,protein,5608
S418,TMPO,protein,7112
S418,PELI1,protein,57162
S418,PCNP,protein,57092
S418,UBL3,protein,5412
S418,CHMP1A,protein,5119
S418,STK17B,protein,9262
S418,HIF1A,protein,3091
S418,EEF1A1,protein,1915
S418,AVPR1A,protein,552
S418,TCERG1,protein,10915
S418,PDGFB,protein,5155
S418,SALL1,protein,6299
S418,ZBTB11,protein,27107
S418,GPR65,protein,8477
S418,HTR7,protein,3363
S418,PRKAR1A,protein,5573
S418,PDE10A,protein,10846
S418,HOXA11,protein,3207
S418,POU2AF1,protein,5450
S418,HRC,protein,3270
S418,EFR3A,protein,23167
S418,PIAS3,protein,10401
S418,ARL6IP5,protein,10550
S418,POMGNT1,protein,55624
S418,IFNGR1,protein,3459
S418,TBC1D13,protein,54662
S418,CHST1,protein,8534
S418,FXYD5,protein,53827
S418,RASA1,protein,5921
S418,GSK3A,protein,2931
S418,MAPK8IP2,protein,23542
S418,PTGDR2,protein,11251
S418,C8B,protein,732
S418,DSC3,protein,1825
S418,FOXG1,protein,2290
S418,PLEKHF2,protein,79666
S418,RAB4B,protein,53916
S418,ADCY2,protein,108
S418,ADAM9,protein,8754
S418,EXD2,protein,55218
S418,IFNA1,protein,3439
S418,CEACAM7,protein,1087
S418,ANGPTL2,protein,23452
S418,SPON1,protein,10418
S418,CFHR5,protein,81494
S418,UBE4A,protein,9354
S418,TRIM41,protein,90933
S418,PKD1,protein,5310
S418,LILRB5,protein,10990
S418,EIF4A2,protein,1974
S418,SLC25A40,protein,55972
S418,FSCB,protein,84075
S418,JMJD6,protein,23210
S418,PNRC2,protein,55629
S418,GFRA4,protein,64096
S418,PTGES3,protein,10728
S418,GPR132,protein,29933
S418,RBM39,protein,9584
S418,PTCH1,protein,5727
S418,JPH3,protein,57338
S418,DECR2,protein,26063
S418,RAI1,protein,10743
S418,RFX7,protein,64864
S418,KRTAP4-1,protein,85285
S418,PNISR,protein,25957
S418,SLC12A4,protein,6560
S418,MYL6,protein,4637
S418,ARHGEF7,protein,8874
S418,KCNA5,protein,3741
S418,GEMIN4,protein,50628
S418,CXCR3,protein,2833
S418,NFE2L2,protein,4780
S418,CAPZA1,protein,829
S418,ARHGAP32,protein,9743
S418,TBX18,protein,9096
S418,SLC6A3,protein,6531
S418,PTMS,protein,5763
S418,DOCK6,protein,57572
S418,WDR20,protein,91833
S418,SEMA5B,protein,54437
S418,PLA2G6,protein,8398
S418,MTHFD1L,protein,25902
S418,ANKRD49,protein,54851
S418,NUDT15,protein,55270
S418,TMEM60,protein,85025
S418,COL15A1,protein,1306
S418,SECTM1,protein,6398
S418,PSMB2,protein,5690
S418,PIK3C2A,protein,5286
S418,PKN2,protein,5586
S418,PDIA5,protein,10954
S418,CP,protein,1356
S418,USP47,protein,55031
S418,KCNN1,protein,3780
S418,DTX4,protein,23220
S418,FAS,protein,355
S418,SLC31A1,protein,1317
S418,ELMOD3,protein,84173
S418,RIN1,protein,9610
S418,GOLGA7,protein,51125
S418,EIF2D,protein,1939
S418,TBK1,protein,29110
S418,OPA1,protein,4976
S418,NAMPT,protein,10135
S418,OR5I1,protein,10798
S418,CRYBA4,protein,1413
S418,BFSP1,protein,631
S418,SLC20A2,protein,6575
S418,SYDE1,protein,85360
S418,ATXN1,protein,6310
S418,ADAM10,protein,102
S418,MAPK4,protein,5596
S418,NEK7,protein,140609
S418,PUM2,protein,23369
S418,TNFAIP8,protein,25816
S418,GIMAP6,protein,474344
S418,GLP1R,protein,2740
S418,VPS4B,protein,9525
S418,PLEKHS1,protein,79949
S418,METTL14,protein,57721
S418,ZNF556,protein,80032
S418,TXNRD2,protein,10587
S418,SHANK2,protein,22941
S418,PSIP1,protein,11168
S418,ARSA,protein,410
S418,ALOX5,protein,240
S418,FRRS1L,protein,23732
S418,INCENP,protein,3619
S418,TAF7,protein,6879
S418,POLE,protein,5426
S418,MORC3,protein,23515
S418,ATM,protein,472
S418,RAP1B,protein,5908
S418,PRR7,protein,80758
S418,YBX2,protein,51087
S418,VAMP7,protein,6845
S418,KCNG1,protein,3755
S418,B2M,protein,567
S418,DEGS1,protein,8560
S418,CD46,protein,4179
S418,FOXO3,protein,2309
S418,PCSK1N,protein,27344
S418,LCMT2,protein,9836
S418,ZNF692,protein,55657
S418,ABCG4,protein,64137
S418,REM1,protein,28954
S418,NUCKS1,protein,64710
S418,KCNJ2,protein,3759
S418,PAX5,protein,5079
S418,TAF4B,protein,6875
S418,TTF1,protein,7270
S418,DCP2,protein,167227
S418,INF2,protein,64423
S418,MRPL40,protein,64976
S418,LHPP,protein,64077
S418,UCP3,protein,7352
S418,MRGPRX3,protein,117195
S418,IL17RD,protein,54756
S418,SLC12A8,protein,84561
S418,CYP4F3,protein,4051
S418,TMEM183A,protein,92703
S418,ATXN7,protein,6314
S418,USH2A,protein,7399
S418,VCL,protein,7414
S418,DPY19L3,protein,147991
S418,ZNF804A,protein,91752
S418,TAX1BP1,protein,8887
S418,GCKR,protein,2646
S418,MICU2,protein,221154
S418,SIGLEC10,protein,89790
S418,PMEL,protein,6490
S418,ITGBL1,protein,9358
S418,EXOG,protein,9941
S418,GLRX,protein,2745
S418,ANKRD12,protein,23253
S418,PDGFRB,protein,5159
S418,SLC38A2,protein,54407
S418,TMED2,protein,10959
S418,TBP,protein,6908
S418,RNF13,protein,11342
S418,CCNG2,protein,901
S418,TMED7,protein,51014
S418,MOB1A,protein,55233
S418,ACAT2,protein,39
S418,EPB41L4B,protein,54566
S418,IGDCC3,protein,9543
S418,POFUT2,protein,23275
S418,DPYD,protein,1806
S418,GINS2,protein,51659
S418,FGF23,protein,8074
S418,LIMS2,protein,55679
S418,PSMA6,protein,5687
S418,UCP2,protein,7351
S418,TMEM30A,protein,55754
S418,FKSG49,protein,400949
S418,NGDN,protein,25983
S418,ST6GAL2,protein,84620
S418,SRGN,protein,5552
S418,LYPLA1,protein,10434
S418,CD164,protein,8763
S418,SUB1,protein,10923
S418,PALM,protein,5064
S418,INA,protein,9118
S418,TNNT3,protein,7140
S418,STK36,protein,27148
S418,R3HCC1,protein,203069
S418,LRRC29,protein,502201
S418,CDK12,protein,51755
S418,ASPSCR1,protein,79058
S418,MAOB,protein,4129
S418,GEMIN7,protein,79760
S418,PRRT2,protein,112476
S418,LBR,protein,3930
S418,NKX2-1,protein,7080
S418,USP15,protein,9958
S418,LGI1,protein,9211
S418,HOXB2,protein,3212
S418,CCR7,protein,1236
S418,ABHD3,protein,171586
S418,JMJD1C,protein,221037
S418,NCBP2,protein,22916
S418,CNBP,protein,7555
S418,G6PC3,protein,92579
S418,TYROBP,protein,7305
S418,MBNL1,protein,4154
S418,CDKN1B,protein,1027
S418,PPM1A,protein,5494
S418,EIF6,protein,3692
S418,LMBRD1,protein,55788
S418,GSTT2,protein,14872
S418,TREM2,protein,54209
S418,SLAMF8,protein,56833
S418,PRNP,protein,5621
S418,COX10,protein,1352
S418,CLIP1,protein,6249
S418,CCR8,protein,1237
S418,KCNMA1,protein,3778
S418,ELOVL2,protein,54898
S418,OPN1SW,protein,611
S418,TAOK2,protein,9344
S418,FAM8A1,protein,51439
S418,CHMP5,protein,51510
S418,ADCY5,protein,111
S418,PDC,protein,5132
S418,CD248,protein,57124
S418,MED7,protein,9443
S418,TNFAIP8L1,protein,126282
S418,UBE2D3,protein,7323
S418,ROBO1,protein,6091
S418,NUP43,protein,348995
S418,PROX1,protein,5629
S418,FMR1,protein,2332
S418,BBOX1,protein,8424
S418,SRP9,protein,6726
S418,HTT,protein,3064
S418,PNKD,protein,25953
S418,NLRP2,protein,55655
S418,RBM25,protein,58517
S418,PFN1,protein,5216
S418,CLCA1,protein,1179
S418,FBXO9,protein,26268
S418,PDCD5,protein,9141
S418,TIA1,protein,7072
S418,PSORS1C1,protein,170679
S418,ZNF148,protein,7707
S418,GRIK3,protein,2899
S418,EVI2A,protein,2123
S418,PPP1CB,protein,5500
S418,PRSS22,protein,64063
S42,PDE8B,protein,8622
S42,MAPT,protein,4137
S42,ATP6AP2,protein,10159
S42,WDR45,protein,11152
S42,DCTN1,protein,1639
S42,FBXO7,protein,25793
S42,HTT,protein,3064
S42,FTL,protein,2512
S42,FMR1,protein,2332
S42,CSF1R,protein,1436
S42,PARK7,protein,11315
S42,PRNP,protein,5621
S42,ATP1A3,protein,478
S42,TBP,protein,6908
S42,PTS,protein,5805
S42,ATXN2,protein,6311
S42,POLG,protein,5428
S42,SLC20A2,protein,6575
S42,NR4A2,protein,4929
S42,SLC6A3,protein,6531
S42,PRKRA,protein,8575
S42,PDGFB,protein,5155
S42,DNAJC6,protein,9829
S42,PLA2G6,protein,8398
S42,TTC19,protein,54902
S42,DNAJC13,protein,23317
S42,SNCAIP,protein,9627
S42,PDGFRB,protein,5159
S42,SNCA,protein,6622
S42,SLC30A10,protein,55532
S42,ATXN3,protein,4287
S42,TBX18,protein,9096
S42,SYNJ1,protein,8867
S42,SCN8A,protein,6334
S42,KCNMA1,protein,3778
S420,TLR1,protein,7096
S420,IL10,protein,3586
S420,IL6,protein,3569
S420,TNF,protein,7124
S420,CCL3,protein,6348
S420,TLR9,protein,54106
S420,IGHE,protein,3497
S420,RNASE3,protein,6037
S420,CXCL8,protein,3576
S420,TLR4,protein,7099
S420,IL4,protein,3565
S420,CCL5,protein,6352
S420,IL5,protein,3567
S420,RASSF6,protein,166824
S420,TLR10,protein,81793
S420,CD40LG,protein,959
S420,IL4R,protein,3566
S420,MUC5B,protein,727897
S420,IFNG,protein,3458
S420,CCL11,protein,6356
S420,IL13,protein,3596
S422,HSPD1,protein,3329
S422,AP5Z1,protein,9907
S422,ZFYVE27,protein,118813
S422,KIF1A,protein,547
S422,WASHC5,protein,9897
S422,SPG7,protein,6687
S422,SLC33A1,protein,9197
S422,ERLIN2,protein,11160
S422,L1CAM,protein,3897
